epoch,train_constraint_penalty,train_loss,train_prediction_loss,val_complement_component_loss,val_complement_energy,val_constraint_violation_max,val_constraint_violation_mean,val_loss,val_protected_component_loss,val_protected_energy,val_rollout_protected_relative_drift,val_rollout_violation_final
1,0.001002478806185536,0.1524048475548625,0.1423800615593791,0.000261534791206941,0.0002647862711455673,0.02252919040620327,0.015882987529039383,0.044808559119701385,0.04454820230603218,0.9280307292938232,2.0429422855377197,0.29796335101127625
2,0.0001294140645313746,0.044057431165128946,0.04276329092681408,8.085691661108285e-05,8.04591181804426e-05,0.014481906779110432,0.009155032224953175,0.01876278966665268,0.01867826282978058,0.9199723601341248,1.4325343370437622,0.056640319526195526
3,4.4078824430471286e-05,0.025578012922778726,0.025137224467471242,1.8258933778270148e-06,2.260773726447951e-06,0.006556523963809013,0.0012527690269052982,0.011129854246973991,0.011127719655632973,0.9123837947845459,1.0219478607177734,0.13376672565937042
