epoch,train_constraint_penalty,train_loss,train_prediction_loss,val_complement_component_loss,val_complement_energy,val_constraint_violation_max,val_constraint_violation_mean,val_loss,val_protected_component_loss,val_protected_energy,val_rollout_protected_relative_drift,val_rollout_violation_final
1,4.930889816465514e-14,0.09351437771692872,0.09351437771692872,2.3039856245077317e-08,4.239387808464294e-27,4.390385583974421e-07,2.2565700419363566e-07,0.03725852072238922,0.03725845366716385,1.0030441284179688,0.8351321220397949,1.8752962205326185e-07
2,5.412098000591686e-14,0.04260523524135351,0.04260523524135351,2.3039856245077317e-08,2.2137726931205468e-27,3.530076355673373e-07,2.144842028428684e-07,0.018267065286636353,0.01826699636876583,1.0019487142562866,0.6015867590904236,1.8483478925190866e-07
