codim,commutator_error,commutator_error_incompatible,complement_component_loss,complement_leakage,complement_sigma_proxy,constraint_violation_max,constraint_violation_mean,constraint_violation_p95,core_type,dim,gap_lambda_min_plus,gap_nullity,gap_ratio,protected_component_loss,protected_leakage,rollout_protected_relative_drift,rollout_violation_final,rollout_violation_max,rollout_violation_mean,routing_commutator_error,routing_commutator_error_random,target_constraint_violation_mean,test_loss,train_loss,train_pred_loss,train_pred_loss_after_step,variant
8,0.0,0.41421356237300927,0.004986192615127615,0.12527580489848844,0.5640589845372765,0.6719014758119608,0.2697066948029455,0.5556024045610884,mlp,8,0.5857864376269047,1,0.14644660940672616,0.0007817324910903555,0.7676858609532978,0.3149017419305666,0.5358653405390663,0.5358653405390663,0.45965372430473495,0.0,0.6093691343615123,2.146170074394957e-15,0.005767925106217969,0.004063914927941235,0.004063914927941235,0.003961887181028657,vanilla
8,0.0,0.41421356237300927,0.01021122328437026,0.5983391482778201,1.5350695148655578,0.6258006727758213,0.34755653192778413,0.599020101806485,mlp,8,0.5857864376269047,1,0.14644660940672616,0.008504269988526904,0.9290078166355057,0.6610470494792754,0.8099964884505311,0.8099964884505311,0.6405559894061593,0.0,0.6093691343615123,2.146170074394957e-15,0.018715493272897163,0.141267442954217,0.016470742908559134,0.01608253447857745,soft_penalty
8,0.0,0.41421356237300927,2.789354400329612e-31,0.11776217957945116,2.109242010669357e-12,3.319548277974883e-15,1.388763631149305e-15,2.303533969745166e-15,mlp,8,0.5857864376269047,1,0.14644660940672616,0.00031904798185079455,1.275966762492336e-15,0.29203516687409736,1.1998102913505313e-15,1.3194544541394515e-15,1.2009698816532056e-15,0.0,0.6093691343615123,2.146170074394957e-15,0.0003190479818507944,8.930555003754982e-05,8.930555003754982e-05,9.005648295587068e-05,output_projection
8,0.0,0.41421356237300927,2.084779376137922e-31,0.10920403290422044,2.5476195061260355e-12,2.3128906185831588e-15,8.813990165986904e-16,1.8540611187679217e-15,mlp,8,0.5857864376269047,1,0.14644660940672616,0.00011670987461972727,3.6216682281446693e-16,0.14212224369669033,8.370868201242899e-16,8.443251813322111e-16,8.323269882015443e-16,0.0,0.6093691343615123,2.146170074394957e-15,0.00011670987461972737,9.103487988908204e-05,9.103487988908204e-05,8.654720571161259e-05,layerwise_projection
8,0.0,0.41421356237300927,2.067046642365174e-31,3.76079087813904e-17,1.4438381839812512e-12,2.42222067173519e-15,8.24851805144025e-16,1.7631210350663913e-15,mlp,8,0.5857864376269047,1,0.14644660940672616,3.6196950525096664e-33,8.617927446923232e-17,5.416751849622533e-16,7.870669580199955e-16,7.885267487458049e-16,7.862484639663205e-16,0.0,0.6093691343615123,2.146170074394957e-15,2.095628446612056e-31,2.3499956283437424e-31,2.3499956283437424e-31,2.3499956283437424e-31,split_gap_protected
