epoch,train_constraint_penalty,train_loss,train_prediction_loss,val_complement_component_loss,val_complement_energy,val_constraint_violation_max,val_constraint_violation_mean,val_loss,val_protected_component_loss,val_protected_energy,val_rollout_protected_relative_drift,val_rollout_violation_final
1,5.24612314310377e-12,0.6214067041873932,0.6214067041873932,0.5591490268707275,4.2225242941930363e-13,4.2352308810222894e-05,3.585802187444642e-05,0.5784151554107666,0.01926610805094242,0.4306114912033081,0.7387970685958862,1.8477358025847934e-05
2,5.2677612705914756e-12,0.5897854045033455,0.5897854045033455,0.5591490268707275,4.3320140768847437e-13,4.288304262445308e-05,3.628060221672058e-05,0.5685832500457764,0.009434245526790619,0.4408632814884186,0.637861967086792,1.8934448235086165e-05
